Unnamed: 0,Date,Stock,Open,High,Low,Close,Volume,Daily_Return,Volatility_10,Volatility_20,SMA_10,SMA_20,std_10,std_20,Upper_BB_10,Lower_BB_10,Upper_BB_20,Lower_BB_20,Direction,topic_-1_negative,topic_-1_neutral,topic_-1_positive,topic_0_negative,topic_0_neutral,topic_0_positive,topic_1_negative,topic_1_neutral,topic_1_positive,topic_2_negative,topic_2_neutral,topic_2_positive,topic_3_negative,topic_3_neutral,topic_3_positive,topic_4_negative,topic_4_neutral,topic_4_positive,topic_5_negative,topic_5_neutral,topic_5_positive,topic_6_negative,topic_6_neutral,topic_6_positive,topic_7_negative,topic_7_neutral,topic_7_positive,topic_8_negative,topic_8_neutral,topic_8_positive,topic_-1,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8
4536,2024-06-06,XOM,109.9544132,111.2124291,109.3302823,111.144165,13154100,0.007514088,0.015897619,0.013700116,111.2592392,113.0309605,1.248448337,2.149274465,113.7561359,108.7623425,117.3295094,108.7324115,Up,11,49,10,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,70,1,1,3,0,1,1,2,0,0
4537,2024-06-06,^DJI,38825.39844,39004.16016,38735.98828,38886.17188,269000000,0.002031672,0.008635316,0.007065951,38720.28711,39211.24297,291.6518472,562.7599266,39303.5908,38136.98341,40336.76282,38085.72312,Up,11,49,10,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,70,1,1,3,0,1,1,2,0,0
4538,2024-06-06,^IXIC,17204.86914,17235.73047,17123.58984,17173.11914,4960580000,-0.00085998,0.008779188,0.007002416,16911.61191,16762.9189,169.6204726,235.4624432,17250.85286,16572.37097,17233.84378,16291.99401,Down,11,49,10,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,70,1,1,3,0,1,1,2,0,0
4539,2024-07-06,AAPL,193.9979818,196.2803196,193.4896956,196.230484,53103900,0.012392043,0.006734548,0.009154476,192.2957092,190.1997543,2.517414349,3.359720675,197.3305379,187.2608805,196.9191957,183.480313,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4540,2024-07-06,ABBV,164.5829377,165.8879113,163.4045563,164.9919586,3781700,0.005042448,0.014101365,0.012968069,156.8407135,157.4756714,5.214418015,4.014733369,167.2695495,146.4118775,165.5051381,149.4462046,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4541,2024-07-06,ADBE,458.1300049,468.9299927,458.1300049,465.4299927,2684200,0.015934315,0.025349533,0.01856845,458.8839966,470.7814987,14.65533237,15.93418958,488.1946613,429.5733318,502.6498779,438.9131196,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4542,2024-07-06,AMD,166.5899963,169.4499969,165.8600006,167.8699951,44796000,0.006535534,0.025969102,0.02254031,166.1119995,163.0229996,2.978535372,5.578245428,172.0690703,160.1549288,174.1794904,151.8665087,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4543,2024-07-06,AMZN,184.8999939,186.2899933,183.3600006,184.3000031,28021500,-0.003783767,0.011581442,0.00959835,180.8940002,182.7625008,2.640047125,3.006078526,186.1740945,175.613906,188.7746578,176.7503437,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4544,2024-07-06,BA,190.4600067,191.9799957,189.6600037,190.2400055,3374500,-0.006164417,0.016818771,0.024560796,181.6310013,181.4400009,8.049280548,6.417353974,197.7295624,165.5324402,194.2747089,168.605293,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4545,2024-07-06,BAC,38.56630139,39.23394644,38.56630139,39.05721664,25928700,0.008109388,0.014501015,0.012488688,38.60659752,38.33178806,0.497866195,0.562704615,39.60232991,37.61086513,39.45719729,37.20637883,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4546,2024-07-06,BLK,755.2902609,761.5081874,750.8826412,756.2741089,468100,-0.006128481,0.011316254,0.011274983,757.2535706,770.5590179,9.767844371,16.51478681,776.7892593,737.7178818,803.5885916,737.5294443,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4547,2024-07-06,BP,33.81630094,34.08415532,33.60584835,33.73020554,9836900,-0.005359727,0.015918839,0.011915329,34.79587517,35.18181305,0.862512577,0.762556757,36.52090032,33.07085001,36.70692656,33.65669953,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4548,2024-07-06,C,60.06073793,61.02600145,60.04124096,60.23624039,8260800,-0.002583147,0.009735942,0.010716542,60.52094307,61.3492157,0.633579929,1.019810014,61.78810293,59.25378321,63.38883573,59.30959567,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4549,2024-07-06,COP,109.50581,110.3077635,108.7038566,109.5351486,4375700,-0.001782498,0.016776144,0.012888105,111.8911331,114.8167953,2.41245494,3.566426855,116.716043,107.0662232,121.9496491,107.6839416,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4550,2024-07-06,CRM,241.2987844,242.8919666,239.267457,240.8208313,6883800,-0.00374856,0.070582989,0.050163273,244.8346802,262.9188995,18.66363809,22.76216638,282.1619564,207.507404,308.4432323,217.3945668,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4551,2024-07-06,CSCO,44.90812748,45.24041845,44.75175548,44.80062103,15734600,-0.008435992,0.01216999,0.013279391,45.30491867,46.10681362,0.434155053,1.091708316,46.17322878,44.43660856,48.29023025,43.92339699,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4552,2024-07-06,CVX,150.7594898,152.6765351,150.197928,151.1177216,5887700,0.000962085,0.015102514,0.011552652,152.4761032,154.1700752,2.018555402,2.694400991,156.513214,148.4389924,159.5588772,148.7812732,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4553,2024-07-06,DIS,99.95391615,101.3512454,99.64670348,100.6278076,6047800,0.003260533,0.012507393,0.01154161,101.1867424,101.9255459,0.967787878,1.494537008,103.1223182,99.25116664,104.9146199,98.93647187,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4554,2024-07-06,F,11.2886503,11.4391655,11.24161408,11.42975807,31934000,0.006628056,0.018843275,0.015685696,11.27077608,11.38178105,0.212001955,0.20970612,11.69477999,10.84677217,11.80119329,10.96236881,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4555,2024-07-06,GE,159.6336448,162.7130803,159.0376353,160.8455505,3341800,0.008093689,0.01430226,0.015629989,162.5898834,161.4450325,2.638630782,2.559050753,167.867145,157.3126219,166.563134,156.326931,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4556,2024-07-06,GM,45.02055212,45.74525235,44.87164407,45.38786697,10811700,0.005056046,0.017033909,0.014024662,44.19026413,44.385783,1.20160229,0.973545598,46.59346871,41.78705955,46.3328742,42.43869181,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4557,2024-07-06,GOOGL,176.2075553,177.0236456,173.4706405,173.6298828,19661400,-0.012844464,0.010243322,0.009676231,173.7154694,173.2238213,1.610824687,2.581715715,176.9371187,170.49382,178.3872527,168.0603898,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4558,2024-07-06,GS,448.3065486,453.9369587,447.3812692,447.7848511,1736100,-0.006963566,0.008708381,0.009955461,449.0142822,450.4708908,2.97255613,4.524030489,454.9593945,443.06917,459.5189518,441.4228298,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4559,2024-07-06,IBM,164.3233673,167.3815964,164.2061239,166.1114044,3475500,0.010760904,0.009090244,0.009086737,163.8309433,164.774791,1.914620526,2.284537828,167.6601844,160.0017022,169.3438666,160.2057153,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4560,2024-07-06,INTC,30.0593155,30.58597527,30.01956674,30.5462265,34085500,0.010519358,0.018778324,0.019002818,30.32860775,30.66000538,0.350619728,0.689949463,31.02984721,29.62736829,32.03990431,29.28010645,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4561,2024-07-06,JNJ,143.2694784,144.8518213,142.9373874,143.6601868,5111600,0.004507683,0.010412398,0.010994279,142.8738937,145.3025894,1.210419385,2.852069999,145.2947325,140.453055,151.0067294,139.5984494,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4562,2024-07-06,JPM,194.1435113,197.575421,193.7305045,196.6215668,6964500,0.015438605,0.01185191,0.0148214,196.2164185,196.3801437,1.81421675,2.278796447,199.844852,192.587985,200.9377366,191.8225508,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4563,2024-07-06,KO,62.22881983,62.35504936,61.95695593,62.05405045,9523100,-0.003741261,0.007249427,0.007207031,61.09959641,61.13455086,0.969902243,0.723918845,63.03940089,59.15979192,62.58238855,59.68671317,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4564,2024-07-06,LLY,833.7708213,852.7300982,833.0243926,845.9425659,2468800,0.015167983,0.005624151,0.012052297,820.584906,798.6168884,14.15312573,27.94738937,848.8911575,792.2786545,854.5116672,742.7221097,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4565,2024-07-06,MA,447.5297729,451.0645937,445.3491271,447.8683167,1664700,0.002473986,0.007273029,0.006475112,444.1930695,449.7482315,3.10982558,6.373637906,450.4127206,437.9734183,462.4955073,437.0009557,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4566,2024-07-06,MCD,255.5438756,256.8507158,250.8961835,251.7510376,2290100,-0.017298284,0.015188641,0.014952297,251.8556808,257.4385971,4.787625674,7.470096381,261.4309322,242.2804295,272.3787899,242.4984043,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4567,2024-07-06,META,494.1074412,497.0965366,488.388315,491.1681519,9380700,-0.001620213,0.017404007,0.01499431,478.5182983,473.8916809,10.36998017,9.264174738,499.2582587,457.778338,492.4200304,455.3633314,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4568,2024-07-06,MRNA,152.7899933,153.5599976,149.1300049,151.0099945,2521600,-0.023789565,0.044639886,0.049651417,151.5470001,144.6724991,6.642947505,13.59089207,164.8328951,138.2611051,171.8542832,117.490715,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4569,2024-07-06,MS,93.89108426,95.41490716,93.70548776,94.88742828,4018400,0.002994366,0.005994462,0.008023834,95.20196304,96.34678535,0.788806726,1.470172722,96.77957649,93.62434959,99.2871308,93.40643991,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4570,2024-07-06,MSFT,423.7337156,423.8132394,420.552221,421.3973083,13621700,-0.001578144,0.013423154,0.0110116,419.6991791,419.5768082,6.700841946,6.273853168,433.100863,406.2974952,432.1245145,407.0291018,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4571,2024-07-06,NFLX,649.3800049,650.4000244,640.2399902,641.4699707,1876600,-0.010870981,0.013900265,0.013782497,644.5319946,634.9574951,7.342647717,15.09992615,659.2172901,629.8466992,665.1573474,604.7576428,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4572,2024-07-06,NKE,94.00834086,96.52140887,93.91964805,95.15154266,9397400,0.008671123,0.008763425,0.011495493,92.42600861,91.39774437,1.819595631,1.694767416,96.06519987,88.78681734,94.7872792,88.00820954,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4573,2024-07-06,NVDA,119.7306605,121.6520339,117.9832411,120.8482971,412386000,-0.000909094,0.033199827,0.031336738,115.0712906,104.6209736,5.279419243,11.63880956,125.6301291,104.5124521,127.8985927,81.34335446,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4574,2024-07-06,ORCL,123.2793979,125.2743408,122.3464381,124.9765854,11545000,0.01959522,0.022118646,0.017593231,120.7703331,120.8805016,3.057778444,3.001544204,126.88589,114.6547762,126.88359,114.8774131,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4575,2024-07-06,PEP,167.2878658,168.2730543,166.5562862,166.8391571,3521100,-0.004684477,0.012116275,0.011297323,167.4403824,171.2134445,2.0250964,4.204902051,171.4905752,163.3901896,179.6232486,162.8036404,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4576,2024-07-06,PFE,27.46228006,27.74884226,27.27123738,27.29989433,27526200,-0.007638882,0.016484331,0.016767644,27.47087727,27.42311707,0.544710381,0.466463727,28.56029803,26.3814565,28.35604452,26.49018961,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4577,2024-07-06,PYPL,66.5,68.2990036,66.19999695,67.30000305,13195000,0.004177953,0.019178475,0.018080138,63.49999962,63.5789999,2.090534526,1.618280247,67.68106867,59.31893057,66.8155604,60.34243941,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4578,2024-07-06,SHOP,61.27500153,61.93999863,60.65999985,61.59000015,7099200,0.002115214,0.00902833,0.019674957,59.59000015,58.95149994,1.600749644,1.358142145,62.79149944,56.38850086,61.66778423,56.23521565,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4579,2024-07-06,SPGI,429.3600532,430.573526,425.938459,426.4457092,810100,-0.013619807,0.010708769,0.009941386,427.9232452,430.3074631,4.941477324,5.493091439,437.8061999,418.0402906,441.293646,419.3212802,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4580,2024-07-06,T,17.50088671,17.50088671,17.26075379,17.38562393,36626700,-0.009846704,0.017393373,0.013013495,17.17142334,16.91928358,0.441311209,0.406235698,18.05404576,16.28880092,17.73175498,16.10681218,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4581,2024-07-06,TSLA,176.1300049,179.3500061,175.5800018,177.4799957,56244900,-0.002585179,0.014357605,0.024592791,177.0529999,176.506501,1.515461121,3.595332806,180.0839221,174.0220776,183.6971666,169.3158354,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4582,2024-07-06,TSM,161.3132087,163.8280139,159.7254215,162.1218872,14023300,0.014314632,0.028325642,0.024842234,155.2825882,152.9659958,4.78354758,4.616956982,164.8496834,145.715493,162.1999098,143.7320818,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4583,2024-07-06,UBER,68.90000153,69.70999908,68.11000061,69.30999756,13932600,0.005950595,0.018440105,0.018573065,65.3760006,65.40650043,2.066188484,1.608916394,69.50837756,61.24362363,68.62433322,62.18866765,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4584,2024-07-06,V,276.1636099,278.769016,275.3183369,277.1182861,4515600,0.005883691,0.008118597,0.007552802,271.5892212,274.097287,3.045667612,3.671114686,277.6805564,265.497886,281.4395164,266.7550576,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4585,2024-07-06,VZ,39.18050537,39.30425434,38.84733926,38.97108459,10410200,-0.009436404,0.014077563,0.011359425,38.63220863,38.41089058,0.850053183,0.678120747,40.332315,36.93210227,39.76713207,37.05464909,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4586,2024-07-06,WFC,56.52713942,57.61703276,56.52713942,57.30282974,14466700,0.010912933,0.011182723,0.011548243,57.96854591,59.04420128,0.729181406,1.312472025,59.42690873,56.5101831,61.66914533,56.41925723,Up,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4587,2024-07-06,XOM,110.9686289,112.0511076,109.8763961,109.9544144,13289200,-0.010704572,0.015309453,0.013014501,111.1851234,112.8000446,1.306289266,2.22178059,113.797702,108.5725449,117.2436058,108.3564835,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4588,2024-07-06,^DJI,38861.23828,39105.23047,38751.85156,38798.98828,265850000,-0.00224202,0.007281171,0.006773549,38693.65977,39181.8043,267.8398026,568.4113741,39229.33937,38157.98016,40318.62705,38044.98155,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4589,2024-07-06,^IXIC,17124.14063,17229.31055,17090.03906,17133.13086,4755650000,-0.002328539,0.008670855,0.007089469,16951.32207,16802.26245,170.4283379,227.7928931,17292.17875,16610.46539,17257.84824,16346.67666,Down,25,21,9,11,15,1,1,3,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,4,11,1,0,0,0,0,0
4590,2024-10-06,AAPL,196.2404512,196.6391205,191.5063619,192.473114,97262100,-0.019147739,0.009112296,0.01022358,192.6086578,190.7015671,2.294285054,2.850078844,197.1972279,188.0200877,196.4017248,185.0014094,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4591,2024-10-06,ABBV,164.5829288,166.2871899,163.30717,166.004776,4247500,0.006138586,0.01316954,0.012988008,158.1456924,157.9484825,5.74033356,4.434664095,169.6263596,146.6650253,166.8178107,149.0791543,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4592,2024-10-06,ADBE,453.8399963,462.230011,451.5100098,459.9400024,3212400,-0.011795523,0.025134978,0.018704132,457.3349976,469.6639984,13.48398261,15.86818342,484.3029628,430.3670323,501.4003653,437.9276316,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4593,2024-10-06,AMD,162.4799957,165.5500031,159.6100006,160.3399963,67575600,-0.044856133,0.027565978,0.025124708,165.5099991,163.4439995,3.487685123,4.982055519,172.4853693,158.5346288,173.4081105,153.4798884,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4594,2024-10-06,AMZN,184.0700073,187.2299957,183.7899933,187.0599976,34494500,0.014975553,0.01220101,0.009992776,181.525,182.7415009,3.278648423,2.972669844,188.0822968,174.9677032,188.6868405,176.7961612,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4595,2024-10-06,BA,190.0,192.6300049,189.6000061,190.1199951,4388300,-0.000630837,0.017098436,0.024218406,183.1910004,182.0205009,8.02966045,6.658923433,199.2503213,167.1316795,195.3383478,168.7026541,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4596,2024-10-06,BAC,38.86085378,39.11612807,38.49757379,38.94921494,37182700,-0.002765218,0.013999092,0.012527589,38.62721558,38.40309067,0.508304083,0.544916853,39.64382374,37.61060741,39.49292437,37.31325696,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4597,2024-10-06,BLK,754.3555393,756.4412921,747.9703759,753.7947388,588900,-0.003278401,0.011314297,0.011009378,756.209906,769.3153778,9.493145649,16.80599137,775.1961973,737.2236147,802.9273605,735.7033951,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4598,2024-10-06,BP,34.03632702,34.57202851,33.9310989,34.36157227,10587100,0.018718141,0.01705401,0.012859805,34.71934624,35.11087666,0.863832015,0.769905396,36.44701027,32.99168221,36.65068745,33.57106586,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4599,2024-10-06,C,59.71948655,60.11924133,59.22223206,59.89498901,9302300,-0.005665217,0.00899705,0.010706567,60.31131554,61.24683971,0.39487671,1.059130692,61.10106896,59.52156212,63.3651011,59.12857833,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4600,2024-10-06,COP,109.9067828,111.4911331,109.5058098,110.8065414,5307300,0.011607168,0.017566188,0.013370703,111.5048264,114.3957699,2.219697949,3.515043941,115.9442223,107.0654305,121.4258578,107.365682,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4601,2024-10-06,CRM,240.761077,242.6032106,239.4068638,240.8108673,7660100,-4.14e-05,0.070551859,0.050117468,241.8026352,261.1848076,16.21976664,23.07280368,274.2421685,209.3631019,307.3304149,215.0392002,Down,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4602,2024-10-06,CSCO,44.76152492,44.82016582,44.2435434,44.81039047,13404600,0.000218065,0.01215319,0.013169878,45.24921112,45.99881897,0.460196595,1.108498029,46.16960431,44.32881793,48.21581503,43.78182291,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4603,2024-10-06,CVX,151.4372344,153.1703181,151.3500993,151.7567444,7075900,0.004228643,0.01506688,0.011602725,152.3783157,153.810759,2.028302956,2.496277921,156.4349216,148.3217098,158.8033148,148.8182031,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4604,2024-10-06,DIS,100.3404119,101.9260366,99.73589127,101.8170242,7633100,0.011817972,0.01258926,0.011944873,101.2838608,101.7744156,0.978447844,1.327884331,103.2407565,99.32696509,104.4301843,99.11864693,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4605,2024-10-06,F,11.41094368,11.77782512,11.38272231,11.64612389,68347200,0.018930043,0.019721632,0.015962673,11.29147196,11.40012512,0.238688866,0.216210103,11.76884969,10.81409423,11.83254533,10.96770492,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
4606,2024-10-06,GE,160.9250076,162.8123936,160.4879249,161.7594299,4385900,0.00568172,0.013683127,0.014722906,162.1438629,161.4182106,2.313884783,2.552466412,166.7716325,157.5160933,166.5231434,156.3132778,Up,10,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0
