Date,Stock,Open,High,Low,Close,Volume,Daily_Return
3/4/2024,DIS,111.65782200819034,113.10470512308774,110.79564253253919,112.66866302490234,11558900,0.015542691392816055
3/4/2024,F,11.682960795068816,12.110499581216446,11.682960795068816,11.840964317321777,81871700,0.023293152
3/4/2024,GE,126.35704416755873,128.25988693711574,125.73069128220125,127.6573257446289,8402242,0.014875679662425867
3/4/2024,GM,40.59506518164688,41.10992987621767,40.357433869913606,40.52575684,14703100,-0.001463744
3/4/2024,GOOGL,135.17000103766665,135.17000103766665,131.43354600148837,132.86834716796875,55999400,-0.02763596
3/4/2024,GS,380.41799834231006,388.01051756941905,377.86434640594354,383.78375244140625,1955100,0.010693113931025344
3/4/2024,IBM,181.65115160623233,187.59138377827043,181.49636848652085,186.77871704101562,7938300,0.025823568
3/4/2024,INTC,43.812985667301724,46.12882917502045,43.39731951190769,45.13915252685547,59990800,0.040848959
3/4/2024,JNJ,156.3056042389313,156.58658349603684,153.35040619596654,154.87159729003906,8532900,-0.014063608
3/4/2024,JPM,180.58189977599443,183.39752415332958,180.15173100393488,182.5078582763672,7063600,0.007501742
3/4/2024,KO,57.47462865670596,58.17329154902589,57.46492665059837,58.03744125366211,10150200,0.004703578
3/4/2024,LLY,791.2988301728986,795.6108413264369,781.0851604,787.1657104492188,3855600,0.012990421029357435
3/4/2024,MA,472.98259751704603,473.93716526190974,463.13850575035565,465.8431396484375,3212400,-0.017078329
3/4/2024,MCD,282.49979938314453,284.3253972487387,281.65045960978534,284.03253173828125,2832000,0.000722115
3/4/2024,META,501.6175171473394,503.0336277038722,495.05561550272165,496.82073974609375,12324100,-0.008182402
3/4/2024,MRNA,94.65000153,96.13500213623047,92.59999847,96,3474000,0.009888517
3/4/2024,MS,85.05614010659079,88.30817346576546,84.73674964314063,87.14673614501953,19876000,0.041165541
3/4/2024,MSFT,410.3074479,414.18782621068357,409.19593875466035,411.7762451171875,17596000,-0.001395876
3/4/2024,NFLX,621.5599975585938,624.4199829101562,615.0800170898438,615.8300170898438,3020300,-0.005667339
3/4/2024,NKE,99.78770599754198,99.90550272450021,97.19607315,97.71636199951172,11050900,-0.02296817
3/4/2024,NVDA,84.10614876,87.67014062841129,83.69526978721244,85.21283721923828,615616000,0.035950844
3/4/2024,ORCL,112.3664110542014,113.37550913679509,112.17843876957234,112.84127807617188,6588100,0.00246082
3/4/2024,PEP,160.5632479139185,161.73488312870782,159.73334646509483,161.4615020751953,4303700,0.004739152
3/4/2024,PFE,24.748783949540304,24.899346754499696,24.099482526221756,24.362966537475586,86777700,-0.026325741
3/4/2024,PYPL,60.40999984741211,60.599998474121094,58.86000061035156,59.97999954223633,17125200,-0.009250105
3/4/2024,SHOP,76.47000122070312,76.52999877929688,73.98999786376953,75.76999664,7395000,-0.010706355
3/4/2024,SPGI,425.1880236255282,426.30960852056006,420.7910400851637,422.2699279785156,2056800,-0.008321549
3/4/2024,SQ,79.41999816894531,79.66999816894531,76.88999938964844,77,8523301,-0.028391167
3/4/2024,T,15.943021467530135,16.056426651403644,15.791811551460627,15.876866340637207,32690500,-0.010600853
3/4/2024,TSLA,198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900,-0.071555468
3/4/2024,TSM,137.98660460728124,140.0079920276871,135.7581419197201,136.33004760742188,26544600,0.032561685
3/4/2024,UBER,81.94000244140625,82.13999938964844,80.79000091552734,81.30000305175781,15989200,0.003332152
3/4/2024,V,280.7156902717421,280.90428567838654,276.07035458421416,278.45257568359375,5920300,-0.009287965
3/4/2024,VZ,37.394579756860885,37.778645772557276,37.01051731453643,37.759910583496094,18753900,0.002736356
3/4/2024,WFC,53.56808012,55.21798330780384,53.43140254212257,54.48577880859375,19483500,0.01362143
3/4/2024,XOM,102.21001688593364,102.3938080298944,100.63323455750215,100.95246124267578,18138000,-0.01398333
3/4/2024,^DJI,38968.76953,39087.85938,38913.30078,38989.82813,386290000,-0.00249571
3/4/2024,^IXIC,16264.20996,16289.05957,16199.05957,16207.50977,5725470000,-0.00414322
3/5/2024,AAPL,169.9574719243141,171.23145507958293,168.82283020205665,169.3204803466797,95132400,-0.02844111
3/5/2024,ABBV,171.54116357464724,173.27790146539857,171.54116357464724,172.86302185058594,5309800,0.011917558481974178
3/5/2024,ADBE,562.5999755859375,564.1900024414062,539.3499755859375,544.8400268554688,4286800,-0.040673267
3/5/2024,AMD,200.5,205.3300018310547,199.14999389648438,205.1300048828125,65407100,-0.001119964
3/5/2024,AMZN,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,37228300,-0.019484214
3/5/2024,BA,199.49000549316406,202.85000610351562,198.6999969482422,201.13999938964844,5034700,0.002991952
3/5/2024,BAC,34.088015426398236,34.85897343269904,34.02946038143747,34.53692626953125,47591600,0.006827768
3/5/2024,BLK,808.4656310650324,815.7606663829647,799.8009831623373,803.2687988,497600,-0.009023766
3/5/2024,BP,33.70005427566141,33.99318175277554,33.64332248509904,33.85134506225586,5517700,0.00364466
3/5/2024,C,53.88878004,55.63835431930609,53.88878004,54.381752014160156,19653900,0.002137508
3/5/2024,COP,108.07499662019843,109.6201784815877,107.72514440306585,108.0847168,6247000,-0.003762066
3/5/2024,CRM,309.58087211247516,310.81397500405996,294.4951486339878,297.09063720703125,9015300,-0.050502211
3/5/2024,CSCO,47.53966213772979,47.56874312887362,47.08404022053133,47.452415466308594,18101300,-0.003663805
3/5/2024,CVX,142.65766321175502,144.37342116527776,142.14964475828887,143.38613891601562,6985500,0.004768853
3/5/2024,DIS,112.58937572725677,114.15518348054148,111.26140979698516,111.85602569580078,14929600,-0.00721263
3/5/2024,F,11.757316897418244,11.840965936683178,11.617902422893764,11.692256927490234,47896200,-0.012558723
3/5/2024,GE,128.0616715593837,128.5611682038128,124.14497119391292,125.15982055664062,8003663,-0.019564135
3/5/2024,GM,40.29802913412332,40.486151248399395,39.73365901,40.24852371,18913500,-0.006840912
3/5/2024,GOOGL,131.40365605755701,132.75874436377524,130.1980198718621,132.1907958984375,40194800,-0.005099418
3/5/2024,GS,382.2867852977353,388.91065233410876,381.88563106591096,382.4726867675781,2697800,-0.003416157
3/5/2024,IBM,185.7532254314215,187.6301093420259,184.36975797376695,185.70484924316406,5653600,-0.005749412
3/5/2024,INTC,44.09998806070443,44.406785372452866,42.249290209353326,42.714439392089844,56655100,-0.053716408
3/5/2024,JNJ,155.62734834362266,156.22808656857632,154.25148882174605,154.9975586,8298200,0.000813327
3/5/2024,JPM,182.19501703339225,185.0693129828229,182.19501703339225,184.33607482910156,6617800,0.010017193615663222
3/5/2024,KO,58.134479856210426,58.32855330561693,57.65900009024665,57.756038665771484,12310000,-0.004848639
3/5/2024,LLY,780.240632,783.4398776913752,764.3141410862559,772.5704956054688,3168700,-0.018541477
3/5/2024,MA,464.7294546111671,466.58888465591826,461.99499152296596,464.87860107421875,2015100,-0.002070522
3/5/2024,MCD,284.63783024057125,286.54154559315646,282.06052415890844,285.5945739746094,2969600,0.005499519
3/5/2024,META,493.6395420956379,494.2179346329204,486.54909782644194,488.8726806640625,15325300,-0.015997841
3/5/2024,MRNA,94.65000153,96.16999816894531,93.34999847,95.55999755859375,2864800,-0.004583359
3/5/2024,MS,86.32404535412059,88.21138272818379,85.77236155,86.26596832,13883600,-0.010106722
3/5/2024,MSFT,410.8235170993726,411.1113283199567,397.60446252322527,399.5992126464844,26919200,-0.029571964
3/5/2024,NFLX,610.0999755859375,610.9099731445312,592,598.5,3849600,-0.02814091
3/5/2024,NKE,97.18625703183253,97.35314072619677,96.20457766787463,96.50889587402344,8670600,-0.012356847
3/5/2024,NVDA,85.24982845264307,86.07663632751537,83.3972699,85.94366455078125,520639000,0.008576493
3/5/2024,ORCL,111.61454090699256,111.9904779669189,109.19072167865293,109.75463104248047,8242000,-0.027353882
3/5/2024,PEP,161.3150384974457,161.5884195259398,157.98563002410478,158.21018981933594,6631300,-0.020136765
3/5/2024,PFE,24.34414649,24.861705886523314,24.17476289,24.541759490966797,73646100,0.007338719
3/5/2024,PYPL,59.50999832,60.83000183105469,57.869998931884766,58.27000045776367,18056700,-0.028509488
3/5/2024,SHOP,74.80000305175781,74.93000030517578,72.63999938964844,73.47000122070312,8691200,-0.030354963
3/5/2024,SPGI,420.6520615734428,423.87784484422247,418.25011068508746,419.1632385253906,1456200,-0.007357117
3/5/2024,SQ,76.09999847,76.55000305175781,73.76999664,74.43000030517578,7204447,-0.033376619
3/5/2024,T,16.094232935539978,16.406099960008184,16.06588073239077,16.226539611816406,43337900,0.022024073
3/5/2024,TSLA,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800,-0.03933238
3/5/2024,TSM,135.20598136074895,135.51165176347382,131.8633018784602,133.08599853515625,13694700,-0.023795554
3/5/2024,UBER,80.83000183105469,80.84999847,77.43000030517578,79.08999633789062,19761600,-0.027183353
3/5/2024,V,278.19448967199946,278.9091590265801,275.62367318177337,277.31109619140625,6227900,-0.004099368
3/5/2024,VZ,37.79737854003906,38.36878931701593,37.39458089637905,37.79737854003906,20640100,0.000992268
3/5/2024,WFC,54.38815593406578,55.745174508735374,54.114800746128054,55.25703811645508,21786100,0.014155240591691376
3/5/2024,XOM,101.11690152617463,102.80008525047585,100.9137593,102.19065856933594,19952700,0.012265152
3/5/2024,^DJI,38906.98047,38906.98047,38457.82813,38585.19141,393750000,-0.010378007
3/5/2024,^IXIC,16077.74023,16087.57031,15862.62988,15939.58984,6356800000,-0.016530604
3/6/2024,AAPL,170.256065,170.43522699407845,167.8872455,168.32518005371094,68587700,-0.005878204
3/6/2024,ABBV,172.12971630429433,175.7575718895022,171.84027227141829,174.69622802734375,6047100,0.010604964
3/6/2024,ADBE,548,550.6400146484375,538.1500244140625,543.0900268554688,3209800,-0.003211952
3/6/2024,AMD,210.42999267578125,214.80999755859375,207.32000732421875,210.6300048828125,86687000,0.026812264754451975
3/6/2024,AMZN,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,32090900,-0.003503335
3/6/2024,BA,201.77000427246094,202.35000610351562,199.86000061035156,201,4736600,-0.00069603
3/6/2024,BAC,34.79066322925466,34.92728795321223,34.22464226115101,34.56620407104492,49149700,0.000847725
3/6/2024,BLK,807.1882058454556,813.5804593455821,801.9004821119676,811.6354370117188,538000,0.010415739
3/6/2024,BP,34.45650716606583,34.645621545350984,34.35249768416293,34.43759536743164,12111500,0.017318376
3/6/2024,C,55.16470866738696,55.62868334847229,54.14009560873414,55.37736511230469,17845000,0.018307852565788707
3/6/2024,COP,109.13426632583844,109.71735084489806,108.33738241978185,108.83300018310547,4888700,0.006923119
3/6/2024,CRM,302.95781954407573,304.1909526172009,301.058425,302.08270263671875,8270000,0.016803173188553622
3/6/2024,CSCO,47.48150176654684,47.89834661016946,47.471809334411724,47.665687561035156,20903600,0.004494441
3/6/2024,CVX,144.57472484765216,146.08920026507863,141.99628317103245,142.17840576171875,14692100,-0.008422942
3/6/2024,DIS,112.06414003544653,112.28216486039902,108.26854528322343,109.0712661743164,14743900,-0.024895928
3/6/2024,F,11.636491369290491,11.682962269390607,11.459898757957873,11.506370544433594,48834500,-0.015898247
3/6/2024,GE,126.1429616706483,127.63353119245892,125.64346501077999,126.4601058959961,8198755,0.010388999709112223
3/6/2024,GM,40.24852554131032,40.337636815705956,39.43662449771532,39.75346374511719,15511200,-0.012300078
3/6/2024,GOOGL,132.63915773615787,133.09750287827276,130.37736805851614,130.9253692626953,35318600,-0.009572729
3/6/2024,GS,386.4744141012093,386.7581631707866,376.22060117534755,381.1616211,2692400,-0.003427867
3/6/2024,IBM,187.2044031282384,191.68376902264532,186.68197873121642,189.77786254882812,6945800,0.021932724547923943
3/6/2024,INTC,43.476492325656736,45.04017935400904,43.11031304928887,44.05050277709961,52652000,0.031278963
3/6/2024,JNJ,154.50342602535676,155.92771962727815,154.2708807513227,154.38714599609375,5773700,-0.003938208
3/6/2024,JPM,185.0204178990516,185.82209873290753,183.43662834250495,185.29415893554688,7572900,0.005197486
3/6/2024,KO,57.75603889865223,58.221812958120005,57.62018859401285,57.78514862060547,12378800,0.000504016
3/6/2024,LLY,779.2272315,782.7642485393752,769.0036772786448,774.7364501953125,2518600,0.002803569
3/6/2024,MA,464.52065991688096,470.9441539451513,464.52065991688096,468.9355773925781,1917100,0.008726959
3/6/2024,MCD,286.3657780467704,288.1328326339146,285.21380062830644,285.97528076171875,2348000,0.001333032
3/6/2024,META,496.2623079349238,501.5876277126765,492.9314913143984,494.7265319824219,11757900,0.011974183769908775
3/6/2024,MRNA,96.37999725341797,98.51000213623047,95.58000183105469,98.09999847,3327300,0.026580169
3/6/2024,MS,83.98181147618234,85.12389476539529,81.71700637180885,82.90748596191406,25614600,-0.038931718
3/6/2024,MSFT,399.91679432847235,402.0902036474927,395.37150921419715,399.043457,22344100,-0.001390783
3/6/2024,NFLX,602.9899902,607.9299926757812,593.5599975585938,597.6900024414062,2469600,-0.001353379
3/6/2024,NKE,98.16794499208733,98.26611143915545,95.28180501264161,95.84136199951172,10045300,-0.006916812
3/6/2024,NVDA,88.00118270950952,89.70277597405403,87.00941296076404,88.67901611328125,582520000,0.031827262390978994
3/6/2024,ORCL,110.30864231634595,111.84208386097015,109.48750890734395,111.0704116821289,6706400,0.011988383789830026
3/6/2024,PEP,158.2297363334044,160.11412884981195,158.21020485861285,159.14752197265625,5302500,0.0059246
3/6/2024,PFE,25.313394166651896,25.689801161222714,25.20988336492625,25.58629035949707,84919500,0.042561368
3/6/2024,PYPL,58.75,58.91999816894531,57.90999984741211,58.119998931884766,17187400,-0.00257425
3/6/2024,SHOP,74.18000030517578,74.84999847,72.91500091552734,74.01000213623047,5757300,0.007349951
3/6/2024,SPGI,421.1681806482097,423.71903810171534,419.2029535887726,422.9647216796875,1529800,0.009069219
3/6/2024,SQ,75.66999816894531,77.13500213623047,75.18689727783203,75.52999877929688,7376783,0.014778966406165717
3/6/2024,T,16.160382654007556,16.273787836116874,16.08477859842039,16.235986709594727,35356700,0.0005822
3/6/2024,TSLA,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900,-0.023237867
3/6/2024,TSM,136.86253349547877,141.98994517312696,136.67518324382578,139.5938720703125,22292700,0.048899761
3/6/2024,UBER,80.16999816894531,80.98999786376953,78.52999877929688,78.63999938964844,13734700,-0.005689682
3/6/2024,V,277.92652405614024,279.9117135136841,277.24163126996064,278.35333251953125,4535200,0.003758365
3/6/2024,VZ,37.797374139201736,37.81610932665245,37.25406799661746,37.40394592285156,16331100,-0.010408992
3/6/2024,WFC,55.471820028022414,56.028295224381786,54.93487073450541,55.754940032958984,25418600,0.009010652
3/6/2024,XOM,103.13866375063917,104.05764155297302,102.68400893338402,103.28376007080078,20472800,0.010696687121584336
3/6/2024,^DJI,38721.14844,38858.12891,38570.80078,38661.05078,347900000,0.001966023
3/6/2024,^IXIC,16092,16128.55957,15956.66016,16031.54004,5511370000,0.005768668
3/7/2024,AAPL,168.35503848083317,169.92761476617306,167.6981518296525,168.20574951171875,71765100,-0.000709523
3/7/2024,ABBV,175.7865216811991,176.00843368736767,173.2296531067082,174.2234649658203,6125200,-0.002706201
3/7/2024,ADBE,550,558.3800048828125,541.5900268554688,556.0399780273438,2660500,0.023844943805829244
3/7/2024,AMD,212.52000427246094,213.8300018310547,208.22000122070312,211.3800048828125,63869000,0.003560746
3/7/2024,AMZN,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,34063300,0.019076784751165476
3/7/2024,BA,200.6999969482422,203.72999572753906,200.57000732421875,203.02999877929688,5965300,0.010099496414412323
3/7/2024,BAC,34.741865481288556,35.034637001369454,34.400303671520206,34.77114486694336,35900700,0.005928936
3/7/2024,BLK,819.0538486,820.2560351194037,810.8827746926892,812.9060059,384700,0.001565443
3/7/2024,BP,34.343038916219264,34.65507817342085,34.30521532012392,34.447052001953125,6869000,0.000274602
3/7/2024,C,55.61901974246714,56.17965444196486,55.12604410061155,55.79301071166992,14720300,0.007505695
3/7/2024,COP,108.5803439140298,110.23241809058966,108.54147062096311,109.5618667602539,5097300,0.00669711
3/7/2024,CRM,304.3003669435368,305.06607916380756,300.07397295820994,300.7402648925781,6788900,-0.004443941
3/7/2024,CSCO,47.92742611029749,47.96620323360924,47.336091620748256,47.40394973754883,21224700,-0.005491116
3/7/2024,CVX,142.34134812228115,144.4980352,142.29341881724793,143.17526245117188,8739300,0.007011309
3/7/2024,DIS,109.7055184054415,110.08210949681286,108.21899372482112,109.19019317626953,8609300,0.001090361
3/7/2024,F,11.534253120422363,11.59001944078496,11.39483864907926,11.534253120422363,38971000,0.002423229
3/7/2024,GE,128.47395394886988,132.1924460810547,128.1013210271634,132.0100860595703,14393838,0.043887202
3/7/2024,GM,39.77325806166728,39.921778093292225,38.87224585312851,38.96135711669922,15428000,-0.019925475
3/7/2024,GOOGL,132.31035434571908,134.4525976438854,131.1346238166757,133.89462280273438,37738200,0.022678978
3/7/2024,GS,383.4413090771439,385.9949909275186,378.7057781747894,380.04620361328125,2033100,-0.002926364
3/7/2024,IBM,191.15167937889265,192.26425789165341,189.7585278330197,190.1455078,4604500,0.00193724
3/7/2024,INTC,45.07976813297767,45.94078571326764,44.71358885003174,45.67357635498047,50378200,0.036845745
3/7/2024,JNJ,155.02662772587465,155.37543822963752,153.3213401433069,153.93174743652344,5188700,-0.002949718
3/7/2024,JPM,185.66568078234806,186.24249121687606,182.4589871138727,183.6712646484375,7618300,-0.008758475
3/7/2024,KO,57.92100047021231,57.99863133,57.48433982,57.678409576416016,13686900,-0.001847171
3/7/2024,LLY,766.8576618153811,787.8710984,756.2068297940141,775.1239013671875,3977400,0.000500107
3/7/2024,MA,470.5265551657016,470.59613662157807,463.25785719278196,464.8985290527344,2178100,-0.008608962
3/7/2024,MCD,287.21518097104075,287.9180880829483,284.12042929684077,284.1985168457031,2237700,-0.006212998
3/7/2024,META,501.8967723955973,518.4212078949104,500.00200048626294,510.78228759765625,18586400,0.032453799
3/7/2024,MRNA,99.09999847,99.91999816894531,96.51499938964844,99.48000336,3204700,0.014067328280097158
3/7/2024,MS,83.31398540205538,84.32056787476986,82.88812159861197,83.37205505371094,9145700,0.005603464
3/7/2024,MSFT,403.04290164123864,406.67517415608603,399.19229481283145,406.0400391,18718500,0.017533383665283564
3/7/2024,NFLX,599.3400268554688,610.5300293,595.9000244140625,608.5100098,2742800,0.018103042179092643
3/7/2024,NKE,96.19475765818173,96.59724979,95.89043945557282,96.39109802246094,8133900,0.005735895
3/7/2024,NVDA,90.13666439223407,92.74504822295889,89.58079619428543,92.64707184,608119000,0.044746276
3/7/2024,ORCL,112.72256691897286,113.5733785239714,111.09019546529538,113.31615447998047,7670100,0.020219091329908956
3/7/2024,PEP,159.9481391118057,160.0262352100588,158.65933001839082,159.25491333007812,5801600,0.000674791
3/7/2024,PFE,25.595702056914444,25.708623263587913,25.181653444461208,25.209884643554688,46423800,-0.014711227
3/7/2024,PYPL,58.459999084472656,59.05500030517578,57.95000076293945,58.5,19447900,0.006538215
3/7/2024,SHOP,74.26000213623047,75.95999908447266,73.19999694824219,75.33000183105469,7592500,0.017835423
3/7/2024,SPGI,427.5204983395591,427.5204983395591,423.22274564796044,423.4907531738281,1189000,0.001243677
3/7/2024,SQ,76.81999969482422,77.79000091552734,75.66999816894531,77.22000122070312,6906612,0.022375247831587286
3/7/2024,T,16.24543903159001,16.34939349160574,16.075329439236754,16.113130569458008,27325100,-0.007566903
3/7/2024,TSLA,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000,0.011951969472048907
3/7/2024,TSM,142.8773896704185,149.48387894042108,142.1378586368329,147.11737060546875,34675700,0.053895622
3/7/2024,UBER,79.40000153,80.07499694824219,78.26000213623047,79.41000366210938,13873300,0.009791509
3/7/2024,V,278.79999503751077,279.0878559727126,274.1149469955254,276.19940185546875,5668500,-0.007738117
3/7/2024,VZ,37.56319145981603,37.731804581597245,36.88874254606301,37.02925109863281,17100600,-0.010017521
3/7/2024,WFC,55.69635775184571,56.31141060623728,55.52062836487669,55.647544860839844,18116300,-0.0019262
3/7/2024,XOM,103.11931167807276,104.45425685316627,103.11931167807276,103.86417388916016,15195400,0.005619604
3/7/2024,^DJI,38784.30078,38910.35156,38730.12891,38791.35156,335580000,0.003370337
3/7/2024,^IXIC,16147.32031,16309.01953,16096.00977,16273.37988,5072790000,0.015085253391797115
3/8/2024,AAPL,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600,0.010236737190947531
3/8/2024,ABBV,173.42262208549508,175.7382625761889,172.39986590091405,172.56390380859375,6195600,-0.009525474
3/8/2024,ADBE,553,560.4400024414062,550.5100098,551.6900024414062,2831100,-0.007823135
3/8/2024,AMD,213.41000366210938,227.3000030517578,205.60000610351562,207.38999938964844,120592600,-0.018875984
